date,market_vol_20d,market_vol_60d,market_ret_20d,market_ret_60d,dispersion_20d,breadth_1d,breadth_20d,avg_market_corr_60d,advance_decline_ratio,market_trend_200d
2023-05-11,0.136316779523806,0.15155228058839265,-0.0032408179240555057,0.002575934056088247,0.01589653368256713,0.3090909090909091,0.36363636363636365,0.33933278503922537,0.4358974358974359,1
2023-05-12,0.13612075243029517,0.15143419627991322,-0.0021090833472859893,-0.0019788379037377624,0.015515409676895367,0.34545454545454546,0.34545454545454546,0.33975491442439,0.5135135135135135,1
2023-05-15,0.13607237912241793,0.14883068771922198,-0.0022464345307816602,0.015446058153213427,0.01548313642213674,0.6363636363636364,0.34545454545454546,0.341091704349584,1.6666666666666667,1
2023-05-16,0.13802744736906067,0.14941251121777122,-0.009560439200708815,0.011186153363668794,0.015511082948891475,0.18181818181818182,0.32727272727272727,0.33630003509389383,0.2222222222222222,1
2023-05-17,0.14508705160794744,0.14525079316239933,0.002631997928330465,0.044412907096371246,0.01602950571589813,0.8545454545454545,0.34545454545454546,0.3433633676434229,5.222222222222222,1
2023-05-18,0.1471960916219913,0.14630584770349775,0.01784499583936272,0.055929330787413356,0.015950252690391388,0.7090909090909091,0.43636363636363634,0.33549328324024075,2.2941176470588234,1
2023-05-19,0.14743900464081808,0.14610013665035743,0.01557492100581337,0.04881376585739905,0.01601164196050769,0.4,0.4,0.33394339298887465,0.6666666666666666,1
2023-05-22,0.14744321334845664,0.1441200669914995,0.014928528048983702,0.0605689149428974,0.016219876074370698,0.4727272727272727,0.38181818181818183,0.3347625419558097,0.8666666666666667,1
2023-05-23,0.14126970569099812,0.1461894387137869,0.019725236525866663,0.045106993115964444,0.015570472608209268,0.2909090909090909,0.4727272727272727,0.3262735953040932,0.4,1
2023-05-24,0.14314442077074027,0.14683274807750973,0.01664355495054215,0.0413843494781716,0.015221359252066384,0.16363636363636364,0.4909090909090909,0.3254032852424281,0.19148936170212766,1
2023-05-25,0.12807164219074726,0.14740948458978165,0.005431430776573265,0.054447135672790914,0.015254171674652327,0.5454545454545454,0.36363636363636365,0.32941307609481896,1.1538461538461537,1
2023-05-26,0.13271175487744713,0.14881109122586675,0.009833486895090449,0.059860233608131086,0.015539954513086792,0.8,0.36363636363636365,0.3198417380934379,3.6666666666666665,1
2023-05-30,0.1325905633819698,0.14548109892804378,0.01123913479850791,0.043528058405382986,0.015374436807368427,0.4,0.38181818181818183,0.32250095085969166,0.6470588235294118,1
2023-05-31,0.12728616218339422,0.1460524451356638,0.017062615063124342,0.037023095188325694,0.015059557246635845,0.38181818181818183,0.41818181818181815,0.31232619769527387,0.6,1
2023-06-01,0.12734186040827639,0.14328998531814954,0.03382187382938895,0.06317289184597064,0.014830675854908673,0.8181818181818182,0.509090909090909,0.31167771150236606,4.5,1
2023-06-02,0.13056733580306318,0.14589663624685173,0.056253673339720534,0.07679036935923356,0.015395924232688894,0.9272727272727272,0.7090909090909091,0.2967611170378187,12.75,1
2023-06-05,0.1173736413479526,0.14017142323735368,0.035067792300826905,0.09492815413175593,0.014901735768364177,0.2909090909090909,0.6181818181818182,0.3079448820447828,0.4,1
2023-06-06,0.11724910778662004,0.13615926100052478,0.03704515526505814,0.11337774478967022,0.015096506495908645,0.5454545454545454,0.6545454545454545,0.2973172548621742,1.1538461538461537,1
2023-06-07,0.1166399411380666,0.13643014765883882,0.038011226735441106,0.11111122975887411,0.015557488590662453,0.5636363636363636,0.7272727272727273,0.291533981162489,1.24,1
2023-06-08,0.11717609122276906,0.13324859485354343,0.039433310427017476,0.09965485735766011,0.01558153733533051,0.5272727272727272,0.7454545454545455,0.292823779951841,1.0740740740740742,1
2023-06-09,0.1163624197418498,0.1322343957125978,0.043117371052947995,0.1085612425306326,0.015523146338744211,0.5454545454545454,0.8,0.285430855350724,1.1538461538461537,1
2023-06-12,0.1181042068426289,0.12901319815175025,0.05396145091864746,0.09932988578962632,0.015607167945945213,0.6545454545454545,0.8181818181818182,0.2891641948709574,1.8,1
2023-06-13,0.11890808062182552,0.1263744376917709,0.057262454347325686,0.11966962484625054,0.015574720167932236,0.8363636363636363,0.8363636363636363,0.28342393279628647,4.6,1
2023-06-14,0.11373937011591229,0.12535767168153017,0.06564293162947576,0.11032668652021194,0.01571997600841322,0.43636363636363634,0.8181818181818182,0.27655302456706005,0.75,1
2023-06-15,0.11401196779482553,0.1250828285502602,0.0659151138037124,0.10952343912297402,0.01544890785565609,0.8909090909090909,0.8545454545454545,0.26956916870089837,7.0,1
2023-06-16,0.11368031011505753,0.11931205967024595,0.05214871061868087,0.1249198817571342,0.015482742995202954,0.34545454545454546,0.8363636363636363,0.2732643175370118,0.5135135135135135,1
2023-06-20,0.11617787964044125,0.12020372469761638,0.04821534742235678,0.11606657843801593,0.01571209291050587,0.2545454545454545,0.7818181818181819,0.2569380497191127,0.3333333333333333,1
2023-06-21,0.11904828804170303,0.12063618996652105,0.04242152034172553,0.10310969294618766,0.01572086095070902,0.4,0.8363636363636363,0.260287390265081,0.6470588235294118,1
2023-06-22,0.10816794424965892,0.12070147215203487,0.05805852426448688,0.10502540075096767,0.01563329889391011,0.45454545454545453,0.8363636363636363,0.2607062132713334,0.8064516129032258,1
2023-06-23,0.10856307285569135,0.12192769178975733,0.05772259214524955,0.09913839486627074,0.015566636087937,0.16363636363636364,0.8,0.2605507900041722,0.19148936170212766,1
2023-06-26,0.10891483663343142,0.11944051927082852,0.04435713763697158,0.07896514761780282,0.014894030170829398,0.43636363636363634,0.8,0.263830263118514,0.75,1
2023-06-27,0.10651358081561044,0.12072529763852959,0.04230802206453266,0.08444441042275863,0.014585035861862205,0.7272727272727273,0.8,0.2568935205826687,2.5,1
2023-06-28,0.10648811741660855,0.11778919824020688,0.042436681190590964,0.06991146857048758,0.01453933349366263,0.4727272727272727,0.8363636363636363,0.2571262999942246,0.8666666666666667,1
2023-06-29,0.10271035596592107,0.11780210677427227,0.05238101634726733,0.07005091847074851,0.01436032520255185,0.7636363636363637,0.8727272727272727,0.2465511123891034,3.0,1
2023-06-30,0.10506427583731362,0.11894497541353849,0.054778379477488315,0.08871840408694398,0.014148772635647648,0.8909090909090909,0.9090909090909091,0.2485986213758249,7.0,1
2023-07-03,0.09547216362451998,0.11864541875008464,0.040938462390997854,0.09283242130628655,0.013473230222651884,0.5636363636363636,0.8545454545454545,0.25215333200674783,1.24,1
2023-07-05,0.09524904342457484,0.11869511597885,0.04138607636151481,0.08696700901144161,0.01342014794008468,0.41818181818181815,0.8909090909090909,0.2554202695234638,0.696969696969697,1
2023-07-06,0.10148739384366985,0.12019835901854131,0.030986480996002985,0.07734976377455705,0.013655101644458325,0.03636363636363636,0.6727272727272727,0.2563021242783657,0.037037037037037035,1
2023-07-07,0.10092961450917726,0.12043391840084049,0.031951922230320395,0.07434103992857799,0.013257169569677681,0.41818181818181815,0.6181818181818182,0.26904080434591693,0.696969696969697,1
2023-07-10,0.0996339872062999,0.11995224027101455,0.028343774419053336,0.08146842716982072,0.01335660080755431,0.8181818181818182,0.6909090909090909,0.26906969706709344,4.090909090909091,1
2023-07-11,0.10117481414783337,0.11782869013708588,0.03303930505893127,0.07408899947697245,0.013549909034764454,0.8545454545454545,0.7272727272727273,0.2702831771622052,5.222222222222222,1
2023-07-12,0.1002371780446982,0.11839579428767154,0.031988898609309535,0.08538251648115547,0.013385016274256431,0.7454545454545455,0.7636363636363637,0.2658479898883948,2.7333333333333334,1
2023-07-13,0.10123457147023442,0.11907353099744189,0.03336674000825557,0.09008553652373918,0.013441871957595431,0.7454545454545455,0.7090909090909091,0.2728181601480006,2.7333333333333334,1
2023-07-14,0.1015506431785009,0.11913941387841365,0.03149490097462326,0.0886963652714774,0.013366370075177478,0.38181818181818183,0.7090909090909091,0.2746488538786859,0.6,1
2023-07-17,0.09355755530919796,0.1191624148538763,0.02240105409684401,0.09266106815395192,0.013011586074320283,0.5636363636363636,0.5818181818181818,0.27307234796791274,1.24,1
2023-07-18,0.09449996807579764,0.11887279873408207,0.0335185074906208,0.10682008415289856,0.013605105058826244,0.7090909090909091,0.6727272727272727,0.2761038683699413,2.2941176470588234,1
2023-07-19,0.09096553171119362,0.11886072794296244,0.041218866329187476,0.10842040084921423,0.013381932781278744,0.6909090909090909,0.8545454545454545,0.27418660195160877,2.235294117647059,1
2023-07-20,0.09268502134292966,0.1200893798298668,0.03963747188989952,0.0999191241163968,0.014003418449051373,0.5636363636363636,0.8363636363636363,0.2744720700564001,1.24,1
2023-07-21,0.09271941023267395,0.11449048790760319,0.03589822685673938,0.11766061616117152,0.01400055647046729,0.5818181818181818,0.8727272727272727,0.2672771405748606,1.391304347826087,1
2023-07-24,0.08625159035498664,0.11389224855874892,0.04845242511234371,0.12742905020282724,0.013775008548247921,0.7636363636363637,0.8909090909090909,0.2507893231968756,3.0,1
2023-07-25,0.08279630526232631,0.10764206918304686,0.05562762541727606,0.10844013834607691,0.014014541875772285,0.4727272727272727,0.9090909090909091,0.2475452109708069,0.8666666666666667,1
2023-07-26,0.07723206955151404,0.10674895306822711,0.044340374321112375,0.099228339850705,0.014242349998478182,0.5272727272727272,0.8909090909090909,0.23638298877546515,1.0740740740740742,1
2023-07-27,0.08320919454722743,0.10795050347039858,0.03689345774369257,0.09304410815511943,0.01465686660513104,0.34545454545454546,0.8363636363636363,0.22915627173606903,0.5135135135135135,1
2023-07-28,0.08765283190978045,0.10592948711660735,0.04293443356975546,0.11629171803396177,0.014669790725949303,0.7454545454545455,0.8363636363636363,0.22921945733469934,2.7333333333333334,1
2023-07-31,0.07984577892467325,0.1043587164360197,0.03273318768397804,0.12614696217079624,0.014691507715070084,0.6,0.8363636363636363,0.22404438373529445,1.434782608695652,1
2023-08-01,0.08141577472209593,0.10314036699936008,0.028594672572784363,0.13093477627527106,0.014847192223684127,0.21818181818181817,0.7818181818181819,0.22153573478102032,0.2727272727272727,1
2023-08-02,0.09763376770372831,0.10247010560185335,0.015796910437571032,0.09493275869144457,0.015237028735681073,0.18181818181818182,0.7636363636363637,0.21392758461285294,0.21739130434782608,1
2023-08-03,0.0933063505273918,0.10283593817159065,0.020879689471427376,0.09150367194612374,0.014771637950903537,0.41818181818181815,0.7818181818181819,0.208216603883584,0.696969696969697,1
2023-08-04,0.094582463044373,0.10286977199203656,0.01883484412493397,0.09135314537287953,0.015053545830141922,0.34545454545454546,0.8181818181818182,0.20798315054557065,0.5277777777777778,1
