date,AAPL,MSFT,GOOGL,NVDA,META,AVGO,ADBE,CRM,ORCL,CSCO,JPM,BAC,WFC,GS,MS,C,BLK,SCHW,AXP,USB,UNH,JNJ,LLY,ABBV,MRK,PFE,TMO,ABT,DHR,AMGN,AMZN,TSLA,WMT,HD,MCD,NKE,SBUX,TGT,LOW,TJX,XOM,CVX,COP,BA,CAT,RTX,HON,UPS,GE,DE,SPY,QQQ,IWM,EFA,AGG
2021-03-12,-0.0076253107752397575,-0.005819637081755369,-0.024060396423207564,-0.010582323559946927,-0.020008825592963908,-0.005554264577215862,-0.014986941431769929,-0.017318739871601707,-0.0037086892104782887,0.0004099613969492655,0.011858394517127335,0.01879688107315025,0.028035154507429105,0.019614131741654495,0.013093224399417513,0.025508130488754555,-0.008211604601990441,0.018671759055339576,0.005347031004219183,0.024179960542819234,0.011851840813072334,0.0028905358388791047,0.01398565330729884,0.0032447931490031667,0.008380837173596056,0.0066265568433396815,-0.021779766984269866,-0.006892623676108989,-0.02071000724278027,-0.0035039441516289127,-0.0077402727850476305,-0.008390501992574073,0.015060997237717588,0.015807906124190918,0.003639405708034671,-0.005241365913030482,0.004565851178968128,0.003847595997744202,0.004685251066307572,0.01150102447276602,0.010765163421844415,0.00332751370585882,-0.010697065663075822,0.06821429540240564,0.04204579988237578,0.019077959865257288,0.008846874162418805,0.0026907845727310864,0.025265077465074892,0.013801480433213387,0.0013468154027971302,-0.008112178290761385,0.005899502873182083,0.00249700269946862,-0.005679902849470175
2021-03-15,0.02445657058533457,-0.003987175570053347,0.002165728561520419,0.02607740868824604,0.01993285699821934,0.04344253660196751,0.0074049260304163145,0.002780138438716273,0.00848737061611371,0.012085222294952569,-0.004995307923395753,-0.005007703208483427,-0.006755366862119638,-0.007912655903764554,-0.00569141935635753,-0.012769413267414431,0.003937241013196591,-0.019364450109157216,-0.010434868205208114,-0.0120791607940135,-0.0060110598420001216,0.005137909442292088,-0.09092657314001917,0.0188502705156679,0.021849665927232254,0.013451466587530048,0.005752522335502608,0.011910089619629582,0.010806828040841099,0.024309782256934254,-0.0025279442445658162,0.020483461206222575,-0.0051447437676444,0.01991971446109897,0.03824063871437122,0.03196894789487126,0.010110559998839141,0.006055543894104787,0.015447202823773987,0.017654039173232494,-0.02549639017576799,-0.011742492511965574,-0.017401692183322326,-0.013224850575082714,0.007598459621780851,0.013372792754855034,0.008489713666466558,-0.030115202166502764,0.061208259683482646,0.013207159100304011,0.0059635952269401216,0.01068294612440801,0.003553183766333179,0.0007866174737174436,0.0010549641887485084
2021-03-16,0.012743018363066794,0.01235049386164544,0.0143349214325037,0.007580894178378816,0.02020093818712798,0.015740086872053194,0.006590880562943324,0.00789478298712143,-0.012993040782989462,0.005261926069432876,-0.011971212159060274,-0.00291427511709752,-0.00881592274213161,-0.01254155787587885,-0.015740487503248857,-0.01199120277949084,0.005646948817490394,-0.013114022333630126,-0.025103867238319366,-0.0025933615805613375,0.002034818708700703,0.005921922263957047,0.009198266954170142,0.00526042774450497,0.007608588679297146,0.01186110526658668,-0.014111378608339886,0.0010160727955452753,-0.005069105917497763,0.01847764403276475,0.0033034103914528767,-0.04387377195940423,-0.00029984809711891547,0.012708855680005904,-0.0027216220674363134,-0.0020007562672593737,0.022405428726956167,-0.004914629651547431,0.006486750929416418,-0.019112053650453875,-0.02119555899533565,-0.023673817982190593,-0.027166231079951864,-0.03922748927984354,-0.018549101228034548,-0.01671493389868839,-0.020305448995228792,0.0011066181172731948,-0.014981206319547025,-0.0022704143924657805,-0.0012612982565403108,0.005488726581743597,-0.016721957190729775,0.0017029409211819502,-0.0003515918764582793
2021-03-17,-0.0064504464775665404,-0.0028186546065190887,-0.0008014194635371785,0.0037617484963183845,0.016936628018456856,0.011314055450289295,0.0010431953029454988,-0.006340762629853169,-0.0094239592635037,-0.0050330810789048774,0.010292549638196702,0.008236097460694092,0.012452155055570513,0.009482122270441984,0.015992212727840682,0.0036817325510050125,0.007122259012976251,0.003513012752967226,0.009629936304582198,0.012072845704319768,-0.006824559876190128,-0.00371787663318357,-0.02184366424527795,-0.052327681596900266,0.0063794920905246855,-0.001116163462300368,-0.008556972087468084,-0.0050753479021468095,-0.008151989927319359,0.016436381116125,0.014188848597238346,0.03683074261011732,-0.00832128724276393,-0.007267344351258309,0.01933038946158172,0.001175092223565155,-0.007903562441213152,-0.010043759936572694,-0.005075933141524769,0.009292589152483322,0.004398518800676543,0.003623361284335491,0.004418527436407027,0.032835662409659294,0.03166124421945482,0.01687124416634833,0.005759886743800013,-0.01332758656217159,0.03498067504576596,0.01536736295693597,0.0034098637075434812,0.004117561882950982,0.007852435228740129,0.005884571557427165,-8.773647963522535e-05
2021-03-18,-0.03390508805900094,-0.026662183981217558,-0.029238083657085134,-0.04637869208198875,-0.018978269018136373,-0.0401993984683926,-0.02623005439722137,-0.017079663906792053,0.007852634727713248,-0.012545636327221943,0.01650653511354916,0.026087223061004527,0.02434783353717429,0.008841447036833872,0.0009542649314644436,0.003261008137314114,-0.006165586018128,0.005631896084242971,-0.014514618363681397,0.032666492278603076,0.02802496372584784,-0.0018662535233300304,-0.014994860938346566,-0.012090914238466421,-0.0003883301719198595,-0.0005589744635193794,0.007094331197859516,0.004165801634500754,0.00845249724444641,0.0006140851731273322,-0.03435878370750434,-0.0693207276395118,-0.013057399886336696,0.011177442746804322,-0.005399230598706395,-0.011393576902997582,-0.025710380738643845,0.006782411068064542,0.002464903179058009,-0.012176936436532837,-0.043119416546448464,-0.036193577425854384,-0.060707457055099945,-0.02856708859938817,-0.012626843214178063,-0.020362118158841813,0.009341570668134791,-0.0028011633477469378,-0.026450934755723687,0.003032126209171926,-0.014549587293585242,-0.030630728022633336,-0.030433453903493723,-0.009100277617072328,-0.0038642074180005315
2021-03-19,-0.004480418281451848,-0.001603619393727329,0.0027802622208821237,0.009687468769794538,0.04123879490180782,0.030202863340500707,0.005282588831252655,0.012984435768737868,-0.007192169943668003,0.0036884843353319763,-0.015921407138455468,-0.01052887515643508,-0.028914598746806464,-0.010919541973778868,-0.011913439422912564,-0.011240325078821334,0.00816577425673648,-0.0003030390336757893,-0.013115263281426093,-0.018837920346833847,0.009750260843622627,-0.0026797664482720585,0.0019571165051492923,-0.0033726439005917763,0.0031060602087189526,-0.0067096947920261,-0.0016600669485749009,0.018118904421240645,0.023662747473097268,0.006218973676040962,0.015511909856343209,0.0026180050626212203,0.013306929209795593,0.020977549175972054,-0.002063582290915855,-0.039672834314263716,-0.011894084978133046,0.04420733516117448,0.026419685458462183,0.0013529500216939994,-0.0056327903773116805,-0.007107278495152136,-0.014612408397967847,-0.0009372421958256938,-0.02336583748176635,0.005388900024758447,-0.009813106377439818,-0.0056803109237518745,-0.002264123167167842,-0.020845829797202065,-0.0018503692953434348,0.0035254958562063177,0.007547512004859813,0.002755155969320855,0.000793456399304393
2021-03-22,0.028335748979581465,0.024484488508128566,0.0018403092999099702,0.02650670463048721,0.011823249996110397,0.0017282596294536656,0.02471122007272797,0.013996175257997345,0.0009055263114206014,0.026949870363496053,-0.02687886725544064,-0.022580019445837873,-0.01665416862929814,-0.014148643890366408,-0.012298185839658249,-0.014381957891796526,0.001754315908229609,-0.01937917711361148,-0.005401322553294841,-0.017569097366945785,0.0035009554905793827,0.002874497841929058,0.008410605773880864,0.023979672086114512,0.0,0.013228640819304527,0.0216848979983828,0.010145539492090183,0.011264049462500925,0.015247376827357773,0.01167821172408301,0.023103830299388672,0.004782360817093156,-0.000553679413380026,0.011823358555221875,0.005673021787296673,0.011566957457707971,0.0026123678156508845,0.013371236910235007,-0.0016515147251410234,-0.010267301459530143,-0.008125216115322464,-0.006844026640992706,-0.01794234799963268,0.003240210168746094,-0.018376777166314695,-0.0036635696100022486,0.011111923711276228,-0.0068077831610756645,-0.002389307268226726,0.007984943374153675,0.018752870380799314,-0.007535297813970332,0.0009158619805043067,0.0019382539686338962
2021-03-23,-0.006888628657161888,0.006737608416252039,0.005239699572601619,-0.008758885956355655,-0.009913506432047692,-0.023607308159143692,0.017218913113910883,-0.0007899193591441867,0.014324375113533794,-0.005765339488329579,-0.010002061196984213,-0.02018064188525237,-0.018732265031824236,-0.022279126570783903,-0.034179462912009684,-0.014591062713304459,-0.01963277995101209,-0.021769341284389787,-0.02765289804262261,-0.012168325365268573,0.004470555887710281,-0.000934642547110287,-0.011622789369501008,-0.010009359110767613,-0.01599794941047339,-0.01777809081826176,-0.005828370404913463,-0.008067874466225922,-0.014448548771190728,-0.01862320173684362,0.008560288075996736,-0.01170146456365928,0.011860464560228046,0.003599555303318791,-0.0031102021387379164,-0.008317046884876667,-0.012271267807846487,0.004679828217092785,-0.008191681084627866,-0.02962399628322221,-0.012341173389940008,-0.005558909349299146,-0.010145242925151066,-0.039724538857861647,-0.03437725546919779,-0.022621125012894372,-0.016687997782719455,-0.007450829582091756,-0.035795920281672555,-0.037945081090298816,-0.007870710671232461,-0.004362657939972481,-0.03627377609079285,-0.013856256683610901,0.00254956970087572
2021-03-24,-0.019993766975571647,-0.008923311290951697,-0.004311017020080299,-0.032725678045456785,-0.02921242068818697,-0.014631571888812589,-0.018883099111038026,-0.025441841778494845,-0.006540522495647294,-0.007198656236805379,0.007761416033135182,0.0,-0.003138239762812134,-0.009404190452644512,0.0026541696604753806,-0.011705155304880366,0.008624334929834276,0.011995016505631062,0.017196030227929038,-0.002052803268549952,0.005698810640850871,0.00972863943648461,-0.01910927582621602,-0.016978176684961377,-0.0003930914450258616,0.007070380604994986,-0.014690233782885365,-0.02049971108841353,-0.003858415974467344,0.001755072784730638,-0.016073304438495972,-0.04816058727810213,-0.006196766208333981,0.00955264943180345,-0.0014260058918580398,-0.02887980313919336,-0.012047052195703456,-0.003387624149776669,0.0015519528555276718,-0.003099357664022473,0.020282304654118954,0.026772574909046387,0.02900778537718618,-0.008331583448024538,0.013654088023858924,0.004921808638261194,0.017402651522120394,0.000312946895220545,-0.012638383262748687,0.009566502991796622,-0.005083485507858088,-0.016865079070786604,-0.023127258032359155,-0.005037150624761955,0.0012282320276335579
2021-03-25,0.0041637730306758325,-0.013250711009817229,-3.439375451730342e-05,-0.008522548121890905,-0.012050799481396535,0.009687903111601504,-0.0011517342251613494,-0.019519875756651595,0.026933657998147842,0.01732115742658147,0.012813353693912788,0.020596288201614632,0.030954790360616657,0.0057813820840586505,0.010084421055443382,0.023401924450316525,0.006572429722124795,0.015751566782191917,0.027885870851841466,0.026556794033548048,0.0013222553805438686,0.0003708373189137415,0.016207107426543743,0.007956557942365938,-0.0022299043125497686,0.0016848588961102529,-0.006915371256592029,0.008727392503066644,-0.002599212246878535,0.0031775455374647432,-0.013219634289670767,0.016056627401557888,0.006761340430664786,0.015132198190791035,0.0006692958312461972,-0.033944189018776716,0.02267315233183509,0.023475548344997987,0.024850620488154673,0.011658853041715211,-0.0028398496513767357,0.003533864707528034,0.006765735514753013,0.033230215539638674,0.01365094443189041,0.02620764757160199,0.007822120189529214,0.020886982836083368,0.028000096278913755,0.0163200279771909,0.005625662073773352,-0.0017316622529411907,0.023709798021121387,0.0074608607429607066,-0.0005256955582486622
