date,open,high,low,close,volume
2020-05-28,111.90905213712463,111.98081910371833,107.89916356269035,108.31181335449219,3743700
2020-05-29,107.31606938416203,108.28490290499684,105.46811447314631,107.76460266113281,4219000
2020-06-01,107.5224201913239,108.72448633986244,105.50402002280609,108.09654235839844,2131300
2020-06-02,109.29858966072267,111.07478451414485,108.79623456217192,110.62625122070312,2977500
2020-06-03,112.5370052537542,114.24143320832955,112.14230059312821,114.00819396972656,3712600
2020-06-04,112.50114781319024,115.74852516642753,111.90010787097151,115.68573760986328,3076700
2020-06-05,123.66066452521866,125.02419621313567,119.65974055275547,121.21166229248047,5591900
2020-06-08,121.39106709602936,125.535510688248,121.39106709602936,123.54402160644531,4139200
2020-06-09,121.12192433074196,121.47177972303415,119.49823613348471,120.37735748291016,3819600
2020-06-10,119.95573919690653,121.44487294309343,117.1210056365349,118.8074951171875,4018700
2020-06-11,113.39818860468222,113.78392066017057,109.0115267728713,109.03844451904297,5969300
2020-06-12,111.59509585714605,112.28583418623522,107.06490640596219,110.47376251220703,4492700
2020-06-15,106.31136021643208,111.57713655702027,105.86282693527399,110.88639831542969,4093100
2020-06-16,117.84762987303507,118.80749766471371,113.38024222683171,116.71733093261719,6892400
2020-06-17,116.76219903247218,117.04028750525731,114.60923769290142,115.03085327148438,3228100
2020-06-18,114.05304123278334,115.70364040850346,113.65832975855693,114.45671844482422,2467700
2020-06-19,116.61867638204365,116.61867638204365,112.78820440765769,114.34012603759766,6488000
2020-06-22,113.35333819563097,113.46098865346583,111.7744990344287,112.84201049804688,2806300
2020-06-23,114.27730926813577,114.4387815237405,112.87788761561129,113.25465393066406,2357100
2020-06-24,111.94495926090228,111.98980849143861,109.2896425328585,109.49596405029297,3766500
2020-06-25,109.0922788807612,111.98083466895544,108.3656570642054,111.87318420410156,2903400
2020-06-26,111.53228826420174,111.63096613440429,108.94873216300718,109.79197692871094,3645800
2020-06-29,110.9850789422872,113.06627314480602,110.59036745495737,112.35758972167969,2798700
2020-06-30,111.24522616203807,113.9812750670389,111.24522616203807,113.47891998291016,2778800
2020-07-01,116.0624809352222,116.08041241173053,112.92274099528578,113.08421325683594,2807800
2020-07-02,115.04879320924158,116.92365914675464,114.0979047888053,114.57334899902344,2527500
2020-07-06,116.73528025920058,117.06719051877764,114.97702371214791,116.1073226928711,2491900
2020-07-07,114.59128935991392,115.49732857223914,113.74805138197901,114.10687255859375,2018100
2020-07-08,116.01761632285904,116.01761632285904,113.45200549167419,114.9411392211914,2279500
2020-07-09,114.41187345379048,115.13850204403496,112.2409739534278,112.7881851196289,2663500
2020-07-10,113.00349367181363,115.0308594928564,112.86893229754865,114.83350372314453,2691400
2020-07-13,116.09835484674848,118.4935209666995,115.58703401528238,117.12998962402344,3708400
2020-07-14,116.9057195508052,123.17620598478538,115.92790660676864,122.79047393798828,6540800
2020-07-15,125.74180641914909,125.74180641914909,122.99678519005549,124.11811828613281,4915200
2020-07-16,124.06429876739313,126.47740982459784,123.43635495968056,124.29753112792969,3621500
2020-07-17,124.60485261914869,125.11097009014988,123.39378384344344,123.72817993164062,2458200
2020-07-20,122.69785773051817,123.77336418427896,121.34218010792877,121.67658996582031,2478000
2020-07-21,121.8031088689689,123.98122024803459,121.49581148665703,122.7972640991211,3221100
2020-07-22,122.23691668520453,124.60482888376491,122.18269179373584,123.80046081542969,2156800
2020-07-23,123.72816335205246,124.28851944043039,122.65267076562446,123.45703887939453,1613700
2020-07-24,123.99929259592203,125.3459371383857,123.68297613727432,124.34273529052734,2036300
2020-07-27,123.95410513433413,126.83718144201006,123.87276779547125,126.43048095703125,2506900
2020-07-28,125.57189071796356,126.52086773071741,124.65002615208854,124.74944305419922,2029900
2020-07-29,125.24653305510748,127.50599566515632,124.54158182402546,127.0089111328125,2338300
2020-07-30,125.69842427346578,125.71650383554496,122.88765226408965,123.57452392578125,3063500
2020-07-31,119.68823355746402,122.1465297092816,117.68184366847285,120.0949478149414,6780900
2020-08-03,119.57075635566629,120.20340308746744,118.48621713105511,119.10078430175781,2851100
2020-08-04,118.73023817643316,119.69729480410292,118.097591396524,118.86581420898438,2301800
2020-08-05,120.00457995893572,122.86054407722476,119.85093815259725,121.98387145996094,2767800
2020-08-06,121.5771751255407,122.20078904905789,120.83606472638516,121.45967864990234,2446400
2020-08-07,121.10720192913077,122.11040392957335,119.76960385876268,121.93868255615234,2223700
2020-08-10,122.67071528826526,128.4820591140348,122.62552328709522,128.35552978515625,5181600
2020-08-11,130.16309640139733,132.13334073131165,128.5995387003234,128.8164520263672,4206000
2020-08-12,130.09982909766234,130.29866287203916,127.73191715456336,128.8526153564453,2541200
2020-08-13,127.97593353148635,129.0062476545587,126.32200568827463,127.13540649414062,2939900
2020-08-14,126.0328351660827,127.3342879757509,125.4182678896654,126.4937744140625,2038500
2020-08-17,126.66542187612194,127.0721360290681,124.99342843324438,125.37301635742188,2284000
2020-08-18,125.58089085148184,126.62928449292207,124.79460251573224,125.05669403076172,1563200
2020-08-19,125.17419982291315,126.45757263553215,124.23426966108732,124.74038696289062,1849500
2020-08-20,122.93282401377596,124.70423466696917,122.5984142284176,124.2523422241211,2279700
2020-08-21,123.63777899370555,125.62610304637889,123.63777899370555,125.1109390258789,2524600
2020-08-24,126.31298279860408,128.56341234488656,125.6984156367906,128.04824829101562,2921700
2020-08-25,128.94300912702533,130.98555833892686,127.01794259187426,127.56925201416016,2467500
2020-08-26,126.96372253216555,128.73514733390928,126.35818819129031,128.183837890625,2379900
2020-08-27,128.45493823092542,130.4522949191701,127.68671563350108,129.57562255859375,3010300
2020-08-28,130.39810846426107,131.81705764006696,128.9610935163805,129.81065368652344,3698700
2020-08-31,129.69315165463135,129.78353567379258,128.58149993040644,128.61764526367188,2886500
2020-09-01,128.03920519840088,132.06104524747582,127.35233363866259,131.99778747558594,2673900
2020-09-02,132.73888223515425,135.16103290883242,132.31410223406886,134.90797424316406,4515500
2020-09-03,134.29340878267533,136.65228816572568,131.3199622239838,132.6394805908203,4479100
2020-09-04,134.39282361294426,136.27269802405692,131.98875225915612,133.9228515625,5129400
2020-09-08,132.85639129238098,136.25461783290748,131.69954762791815,134.2301483154297,4775200
2020-09-09,135.38696388374703,140.52045485564136,134.85373416904574,137.9989013671875,5345100
2020-09-10,137.38437089173235,138.50506940325673,134.4380363702084,135.4412384033203,4387000
2020-09-11,136.00156576934876,139.5444013882095,135.78466619085958,139.0292510986328,3237100
2020-09-14,139.1828650283472,139.90589565675677,137.5650962364935,138.74000549316406,2569300
2020-09-15,139.36363172919357,139.60765751866998,134.08553111284394,134.3024444580078,4092400
2020-09-16,135.5676908699206,137.35718052801914,134.0945175494567,136.57089233398438,3302000
2020-09-17,135.43216353175552,141.21638098044988,134.79950311243334,139.06536865234375,4487000
2020-09-18,138.8936750682617,141.18026385321437,137.42954775083328,137.72779846191406,5113500
2020-09-21,134.2662825225152,135.11584253492654,130.02752913548198,131.34706115722656,4278200
2020-09-22,131.0578442127761,133.30827359263978,130.59691887550133,132.991943359375,2579500
2020-09-23,133.29018918691412,134.58260872623796,129.78351325789674,130.48846435546875,2420100
2020-09-24,130.16313436061935,133.25407775717235,128.9972438552882,131.1753692626953,2138800
2020-09-25,130.0455971409092,132.58523027748498,129.2502620866476,131.87124633789062,1848900
2020-09-28,133.7601497609718,135.84789043249194,133.22692004127805,133.47093200683594,2212700
2020-09-29,134.09455444848217,134.63683087744445,132.14238964367541,133.2269287109375,1605600
2020-09-30,133.760197915147,136.42636126410616,133.5252187483144,134.79954528808594,3642800
2020-10-01,135.495472539192,135.84794820778737,131.63630595896385,132.59432983398438,2157400
2020-10-02,130.38907489382652,136.69749077186228,129.91910279970384,135.51353454589844,3220500
2020-10-05,137.52896674206062,139.5895955129286,137.03188221604748,138.7219696044922,2597700
2020-10-06,139.182896420886,140.49338197320932,136.72460000422492,136.95054626464844,2559800
2020-10-07,138.5321397973695,141.04466056065962,138.4598353549636,139.8787841796875,2334200
2020-10-08,140.76451218823263,141.6502176170197,139.39980181801323,141.5869598388672,1842900
2020-10-09,142.68051133001822,144.05426817759115,142.25573134287833,143.64756774902344,4084200
2020-10-12,144.57848572092811,147.49770737254505,144.17178523421538,146.9644775390625,4279800
2020-10-13,146.16011321563738,147.47963161012999,145.61783669227628,146.52162170410156,3319000
2020-10-14,147.00966267438525,148.9618414681455,146.86505377321845,147.86825561523438,4087100
2020-10-15,144.8496155740047,149.82946560740987,144.7411520040185,149.16065979003906,2958500
2020-10-16,151.15804016113282,154.1043742752696,150.5886512022217,152.5137176513672,5569000
2020-10-19,152.50470359877193,153.66154743004327,150.7513582883764,151.41111755371094,2757700
2020-10-20,152.01662351549845,154.78220321385143,151.75453195188422,152.73062133789062,3007100
2020-10-21,153.47171938876468,154.11341276796142,150.6971067772264,151.29359436035156,2502000
2020-10-22,151.81778530327338,153.50787246243362,150.8326630612438,153.33615112304688,2356800
2020-10-23,154.00904650931025,155.17295627618603,152.36320600497342,153.29978942871094,2857300
2020-10-26,151.5266330241579,151.5266330241579,146.24357150737433,148.39862060546875,4506600
2020-10-27,146.36180903650637,147.17109031929044,142.77004146554015,143.5884246826172,4857900
2020-10-28,139.85115747038824,141.33331566974593,136.8686372058616,137.45059204101562,5645100
2020-10-29,136.94137725069086,141.40605551752597,136.05935004143143,140.64224243164062,3867200
2020-10-30,139.99669138498157,143.02466671717292,139.16011805232424,142.8064422607422,4373500
2020-11-02,144.76141591947083,148.9896943256239,143.3519897840865,148.46229553222656,4072400
2020-11-03,150.03541123659795,153.67263332718213,148.28045823784362,152.4814453125,4843600
2020-11-04,144.74322757037987,147.6530159635338,141.15147399902344,141.15147399902344,9081700
2020-11-05,143.37016614240028,149.99900960280962,143.30652198583377,148.29859924316406,4821600
2020-11-06,149.07150190575402,150.5263819515445,146.17990405398479,146.66183471679688,2983000
2020-11-09,158.2463764525683,160.37414720462743,154.69098993423725,155.3275146484375,5969600
2020-11-10,156.3095940967944,159.11935835264566,155.28208842061005,156.67332458496094,3499100
2020-11-11,156.74606666495765,157.07341715846735,152.28137389580854,154.0908966064453,2345500
2020-11-12,153.51802288258014,155.5821498982982,152.44503536178235,153.7908172607422,2185500
2020-11-13,154.85471683953782,156.60058159265878,153.8453872615726,156.1368408203125,2120200
2020-11-16,159.12843012181304,159.12843012181304,156.24593393830853,157.4825897216797,3902400
2020-11-17,156.55509419617118,156.8369766234371,154.75467356000019,156.3186798095703,2110800
2020-11-18,156.4368699968444,159.47396009407964,156.4368699968444,157.07339477539062,3165100
2020-11-19,156.85517074400235,157.53714974723715,155.22752029457058,157.21888732910156,2012100
2020-11-20,156.80969793639736,157.4189308291169,155.77309043798087,156.60964965820312,2449800
2020-11-23,158.00087997639548,159.5830761537375,157.52805122216242,158.92837524414062,2403500
2020-11-24,160.26508189890072,162.1473507973248,159.3739664632433,160.8561248779297,3447000
2020-11-25,160.45603800380158,160.47421412198904,157.1097868956897,158.79200744628906,2506400
2020-11-27,158.5919541959434,159.96500032079865,158.11002345593266,159.20118713378906,976900
2020-11-30,157.86448820811339,159.01930978399795,156.7915007764127,157.84629821777344,2382600
2020-12-01,159.48308978758874,160.55607748377463,157.25529410576215,157.5462646484375,2710200
2020-12-02,157.54627520580166,158.60107297784714,156.65515964833645,158.1009521484375,1971000
2020-12-03,158.10092645798258,159.2011921038972,157.56443959856526,158.79200744628906,2903900
2020-12-04,159.96498643891877,167.13940468871948,159.6921920744032,165.6845245361328,6086200
2020-12-07,164.0296101439668,164.0296101439668,160.54696859330318,162.50198364257812,4587400
2020-12-08,161.5471893273146,164.34785142724445,161.4016971435758,162.6201629638672,2001600
2020-12-09,163.32940322550868,164.11140628909106,160.94702793001446,163.7386016845703,2915500
2020-12-10,162.98388571142067,163.2475781414343,161.0743390461717,162.62925720214844,3109400
2020-12-11,160.93792141570592,163.47487664649907,160.24684063069486,163.02931213378906,2673400
2020-12-14,164.22055643465652,166.70295622584885,161.65630861471143,161.90182495117188,2533600
2020-12-15,163.6113322764981,166.18466851154207,162.783874814797,165.25718688964844,2360300
2020-12-16,164.44785876584845,164.82976530296574,162.18368371554928,163.2202911376953,2031800
2020-12-17,164.2842157580676,164.3387718656719,162.3837706770502,162.92025756835938,2296500
2020-12-18,163.73863134021576,164.85707310613927,161.37443173145283,164.54791259765625,5262700
2020-12-21,160.89250057392172,164.48425414854088,160.32873566281322,163.82046508789062,2071000
2020-12-22,163.0293185039605,163.8204234400875,160.4741731855923,160.5651092529297,2493300
2020-12-23,161.3562083014033,163.02932657402351,160.95611178514707,162.2382354736328,1862500
2020-12-24,163.1748324299264,163.53856287290324,162.17460493025985,163.2748565673828,585700
2020-12-28,164.11142969014807,164.69338457336175,162.13823869745636,162.1927947998047,1508800
2020-12-29,162.92025301816042,163.11121326434233,159.22847517444185,160.62879943847656,1490300
2020-12-30,163.46583176626538,165.7027152272725,162.4837802925675,163.71133422851562,2720600
2020-12-31,163.90229016378174,165.58451061972175,162.5383321319056,165.5117645263672,1717800
2021-01-04,166.40285885129586,169.11258458040595,163.9022694423283,165.62994384765625,4078300
2021-01-05,164.77525755216914,168.94896651258918,164.77525755216914,166.98486328125,2933700
2021-01-06,170.17649373074593,179.38776153012336,169.2671883645653,176.27793884277344,8034700
2021-01-07,178.99676941078604,179.46959821795113,174.7684910733862,176.6143798828125,5297500
2021-01-08,176.26884270075226,177.55095266334897,173.9683013398052,176.6416473388672,3186600
2021-01-11,174.18653372557822,177.73283297862196,173.04990201785245,176.27793884277344,2540800
2021-01-12,177.02354708387125,180.0424473046886,175.77780327733635,179.62416076660156,2466100
2021-01-13,180.76077407804678,182.01561969036902,178.04196041787685,178.12379455566406,3154700
2021-01-14,178.31480124218874,179.96064185852774,177.6419102257447,179.49688720703125,2486600
2021-01-15,177.91464874775934,177.96011678017936,173.5681712463996,176.96896362304688,3317100
2021-01-19,177.60891545867946,179.27266314590744,176.83190193611804,177.39866638183594,2361200
2021-01-20,176.1188570234078,177.2523858236113,174.07117094594824,175.82632446289062,2501100
2021-01-21,175.83544472201606,177.0878164041257,173.7329126365729,175.68917846679688,1951200
2021-01-22,174.46423484529421,176.2650980605034,173.056446509677,175.4606475830078,2027000
2021-01-25,174.19917351664995,174.93962747899926,170.91740188041734,171.25563049316406,3837100
2021-01-26,171.49329512765405,173.14789233126487,170.7894008544639,171.13677978515625,2506000
2021-01-27,168.38521945823345,169.61931868611947,163.94248176605453,165.12173461914062,4095300
2021-01-28,166.61174864494924,171.50242075640077,165.7433153215407,168.51316833496094,3445400
2021-01-29,167.7453057357659,172.60855508245575,165.21312473536625,167.1419677734375,4541400
2021-02-01,169.99410799101,170.76198507758778,166.39238086513484,168.86056518554688,2738200
2021-02-02,170.48770553787034,176.22852367547327,169.7015418337416,175.97256469726562,5265400
2021-02-03,174.51906417140205,175.08582843501762,172.82789384138437,175.0126953125,2979000
2021-02-04,175.51551237287595,176.07314033992606,173.87005165463628,175.195556640625,2253800
2021-02-05,175.99087210385844,177.64546924583624,173.69636349260585,176.42965698242188,2240000
2021-02-08,178.25794084937476,180.57985865941205,177.9562718910141,180.49758911132812,2725700
