date,open,high,low,close,volume
2020-05-28,94.63064788907838,95.4880442057919,91.34085008997832,91.38744354248047,9268200
2020-05-29,89.00165472074305,90.50210203406971,88.2188163539197,88.60091400146484,7710900
2020-06-01,89.05758242953078,91.39679054858269,88.12562779678893,90.16661071777344,4269500
2020-06-02,91.89070798996792,93.65210134395448,91.48996728925812,92.32872772216797,5433800
2020-06-03,95.78629601684929,98.66603952938993,94.7145467671319,98.22801971435547,7301000
2020-06-04,96.42935050726251,100.1198901344008,96.20568337811015,99.29045104980469,5841600
2020-06-05,106.34534056913006,108.04149766619904,100.71633390044248,102.26338195800781,10097600
2020-06-08,104.29502981343032,105.9725436200265,103.11144363592093,105.93526458740234,6795200
2020-06-09,102.58955491167914,104.19251781815049,101.2754956301246,102.94369506835938,5517400
2020-06-10,102.51500437957128,102.8225510991698,98.7499070018553,98.9363021850586,5747400
2020-06-11,94.00626515293034,95.98200439832259,91.45270437274493,91.8907241821289,8601200
2020-06-12,96.18702049549377,96.45728814642855,91.40609659922977,94.7611312866211,7251100
2020-06-15,93.19546061654317,97.61292345889748,90.97741121355922,96.87667846679688,6472400
2020-06-16,101.60170003950886,101.63897908138978,95.86086268460087,98.43305969238281,6706000
2020-06-17,98.47964313626825,98.89902698204536,96.76485004582263,96.88600158691406,4408200
2020-06-18,95.18986827370759,96.44800590528385,94.37906499056893,95.20851135253906,3645700
2020-06-19,97.1376106391769,97.1376106391769,92.56171110347775,94.07147979736328,7589500
2020-06-22,91.33155181144409,93.66143833724624,91.28495123682828,92.67356872558594,4799900
2020-06-23,94.07151291844683,94.73319992490222,92.49650714616898,92.65493774414062,4364800
2020-06-24,91.00536428772317,91.58317156488235,88.53568327945693,88.98302459716797,5958300
2020-06-25,88.17222625543623,91.4433889286866,87.38006625867601,91.19175720214844,5195400
2020-06-26,89.4024022378682,89.74722798866368,86.15919720382294,87.06319427490234,10489400
2020-06-29,88.01378217627975,88.91777914729485,86.98862657394407,88.08833312988281,4962400
2020-06-30,87.75285742044395,89.09486734514718,87.20300045352558,88.72208404541016,4367100
2020-07-01,89.17143622110301,90.7723083922232,87.66418092722478,88.04801940917969,3301000
2020-07-02,90.59442413913024,91.0812432901864,87.86077154246179,88.31014251708984,4239700
2020-07-06,90.3510247866555,91.65231860623584,89.72377673823503,90.41655731201172,4059600
