date,open,high,low,close,volume
2020-05-28,135.16906371941974,135.16906371941974,128.48251574025272,130.4623260498047,42105000
2020-05-29,129.1548936051546,130.07008696112615,127.38987072230985,129.7152099609375,41536400
2020-06-01,130.05141558274428,132.30205754870772,129.4444025876821,130.957275390625,25567500
2020-06-02,131.74174055843943,132.4701618491668,130.33158032270288,132.0405731201172,24666200
2020-06-03,134.16978410742271,136.41109206540165,133.64681652550033,135.22506713867188,36111700
2020-06-04,134.32855504393265,135.97218390029226,133.7121942227978,135.02896118164062,28904700
2020-06-05,140.8843709686307,142.24783462142776,139.66099710368152,140.24932861328125,53513400
2020-06-08,142.27583020181345,143.2470537151773,141.60343921186984,142.96688842773438,33834300
2020-06-09,140.8843662776648,141.7341958463241,139.20338862806403,140.32403564453125,39646000
2020-06-10,140.16531003346066,140.32406709013816,136.25237109302307,136.51385498046875,51774500
2020-06-11,130.88256259115656,131.7043770697237,125.85832527848062,126.10112762451172,72041500
2020-06-12,131.05065670233216,131.6950326154841,125.27930283870073,129.1268768310547,63864900
2020-06-15,124.88772977074363,133.114876566806,124.88772977074363,132.1122589111328,57354800
2020-06-16,137.45337763252817,137.45337763252817,132.14976724449122,135.28883361816406,48957000
2020-06-17,135.48558018405078,135.8604019134497,132.4214929723914,132.84315490722656,34811400
2020-06-18,131.53131022685344,134.28618937937796,131.00657406408456,132.7963104248047,26974100
2020-06-19,135.326274534872,135.4106040549034,131.0346626181174,132.1122589111328,50293800
2020-06-22,131.40947656951164,133.58338509077447,130.0882569749508,133.43345642089844,28983200
2020-06-23,135.23260264127953,135.55119041378538,133.66774502752506,133.99571228027344,20344200
2020-06-24,132.21536378516288,132.68388029142073,127.72696764833873,129.64788818359375,42998700
2020-06-25,129.038846207023,131.7281268728148,127.70824650199174,131.60630798339844,37191200
2020-06-26,130.6973610234895,131.02532829817287,127.89564145732191,128.06430053710938,39100100
2020-06-29,129.97579480477063,133.04926050776933,128.46717178669036,132.25277709960938,33935200
2020-06-30,131.81243516669082,134.5766797571763,131.73747080821798,134.1643829345703,32865900
2020-07-01,134.60477229782097,135.410621175307,132.3465338428783,132.8900146484375,26457500
2020-07-02,135.45745057027017,136.13211528672738,132.95557487090161,133.43345642089844,24022400
2020-07-06,136.16964195422995,136.52570477037165,133.93011936587084,134.3986358642578,19858200
2020-07-07,133.22728994862962,134.40796019079104,131.6343373673778,132.01852416992188,22661000
2020-07-08,131.89678063412066,133.5272234572971,130.3413164764598,133.0024871826172,27358900
2020-07-09,133.07743114593228,133.3866537528121,128.59841453353195,130.3131866455078,34647800
2020-07-10,130.378779860894,132.59017846229068,129.74160424085946,132.41213989257812,24008200
2020-07-13,133.80829949779715,135.532436583187,130.61301391266494,130.73483276367188,34235500
2020-07-14,130.6504809104088,133.03991749174654,129.91023126419924,132.8993682861328,28114000
2020-07-15,136.2633488250082,138.47474746649326,135.673013409047,137.77197265625,40770100
2020-07-16,136.90988682525008,137.43462299696463,135.75734028394933,136.9567413330078,30530800
2020-07-17,137.4439944560142,138.29669792298515,136.3476675547611,137.3596649169922,20644100
2020-07-20,136.91924728821593,137.60329162232648,136.01032420140083,136.7693328857422,19663300
2020-07-21,138.18423301744258,139.7678207927883,137.9312301491127,138.70896911621094,24503800
2020-07-22,137.8281580394589,139.30867165353902,137.77193835631442,138.783935546875,24424800
2020-07-23,138.6621314305172,140.74234571574954,137.4627304027421,138.92449951171875,21704900
2020-07-24,138.01556137855403,138.37163843482816,136.39449856096692,136.8817596435547,20015500
2020-07-27,136.98488631881906,138.3904361241868,136.23525689635787,138.3061065673828,13370700
2020-07-28,137.80944793694084,138.71835677804313,136.86303547158442,136.9286346435547,13268000
2020-07-29,137.74385893789025,140.0395870605905,137.72511427337315,139.94589233398438,19864400
2020-07-30,137.87503178120716,139.73035307380945,137.11603735686936,139.3930206298828,23618900
2020-07-31,138.81209199765274,139.07446013908063,135.56058578282372,138.08120727539062,29881500
2020-08-03,138.95260804511727,140.52683081546022,137.94999023669808,140.33004760742188,20777100
2020-08-04,139.983325848292,141.4263500323583,139.65535865746602,141.295166015625,20285000
